Item Name,Item ID,Item meta,Has NBT,Display Name
minecraft:spawn_egg,383,62,FALSE,生成 岩浆怪
minecraft:spawn_egg,383,65,FALSE,生成 蝙蝠
minecraft:spawn_egg,383,66,FALSE,生成 女巫
minecraft:spawn_egg,383,90,FALSE,生成 猪
minecraft:spawn_egg,383,91,FALSE,生成 羊
minecraft:spawn_egg,383,92,FALSE,生成 牛
minecraft:spawn_egg,383,93,FALSE,生成 鸡
minecraft:spawn_egg,383,94,FALSE,生成 鱿鱼
minecraft:spawn_egg,383,95,FALSE,生成 狼
minecraft:spawn_egg,383,96,FALSE,生成 哞菇
minecraft:spawn_egg,383,98,FALSE,生成 豹猫
minecraft:spawn_egg,383,100,FALSE,生成 马
minecraft:spawn_egg,383,120,FALSE,生成 村民
minecraft:spawn_egg,383,97,FALSE,生成 雪傀儡
minecraft:spawn_egg,383,99,FALSE,生成 铁傀儡
minecraft:experience_bottle,384,0,FALSE,附魔之瓶
minecraft:fire_charge,385,0,FALSE,火焰弹
minecraft:writable_book,386,0,FALSE,书与笔
minecraft:written_book,387,0,FALSE,成书
minecraft:emerald,388,0,FALSE,绿宝石
minecraft:item_frame,389,0,FALSE,物品展示框
minecraft:flower_pot,390,0,FALSE,花盆
minecraft:carrot,391,0,FALSE,胡萝卜
minecraft:potato,392,0,FALSE,马铃薯
minecraft:baked_potato,393,0,FALSE,烤马铃薯
minecraft:poisonous_potato,394,0,FALSE,毒马铃薯
minecraft:map,395,0,FALSE,空地图
minecraft:golden_carrot,396,0,FALSE,金萝卜
minecraft:skull,397,0,FALSE,骷髅头颅
minecraft:skull,397,1,FALSE,凋灵骷髅头颅
minecraft:skull,397,2,FALSE,僵尸的头
minecraft:skull,397,3,FALSE,头
minecraft:skull,397,4,FALSE,爬行者的头
minecraft:carrot_on_a_stick,398,0,FALSE,萝卜钓竿
minecraft:nether_star,399,0,FALSE,下界之星
minecraft:pumpkin_pie,400,0,FALSE,南瓜派
minecraft:fireworks,401,0,FALSE,烟花火箭
minecraft:firework_charge,402,0,FALSE,烟火之星
minecraft:enchanted_book,403,0,FALSE,附魔书
minecraft:comparator,404,0,FALSE,红石比较器
minecraft:netherbrick,405,0,FALSE,地狱砖
minecraft:quartz,406,0,FALSE,下界石英
minecraft:tnt_minecart,407,0,FALSE,TNT矿车
minecraft:hopper_minecart,408,0,FALSE,漏斗矿车
minecraft:iron_horse_armor,417,0,FALSE,铁马铠
minecraft:golden_horse_armor,418,0,FALSE,金马铠
minecraft:diamond_horse_armor,419,0,FALSE,钻石马铠
minecraft:lead,420,0,FALSE,拴绳
minecraft:name_tag,421,0,FALSE,命名牌
minecraft:command_block_minecart,422,0,FALSE,命令方块矿车
minecraft:record_13,2256,0,FALSE,音乐唱片
minecraft:record_cat,2257,0,FALSE,音乐唱片
minecraft:record_blocks,2258,0,FALSE,音乐唱片
minecraft:record_chirp,2259,0,FALSE,音乐唱片
minecraft:record_far,2260,0,FALSE,音乐唱片
minecraft:record_mall,2261,0,FALSE,音乐唱片
minecraft:record_mellohi,2262,0,FALSE,音乐唱片
minecraft:record_stal,2263,0,FALSE,音乐唱片
minecraft:record_strad,2264,0,FALSE,音乐唱片
minecraft:record_ward,2265,0,FALSE,音乐唱片
minecraft:record_11,2266,0,FALSE,音乐唱片
minecraft:record_wait,2267,0,FALSE,音乐唱片
AdvancedSolarPanel:BlockMolecularTransformer,589,0,FALSE,分子重塑机
AdvancedSolarPanel:BlockAdvSolarPanel,590,0,FALSE,进阶太阳能发电机
AdvancedSolarPanel:BlockAdvSolarPanel,590,1,FALSE,混合太阳能发电机
AdvancedSolarPanel:BlockAdvSolarPanel,590,2,FALSE,终极混合太阳能发电机
AdvancedSolarPanel:BlockAdvSolarPanel,590,3,FALSE,量子太阳能发电机
AdvancedSolarPanel:BlockAdvSolarPanel,590,4,FALSE,量子发电机
AdvancedSolarPanel:advanced_solar_helmet,4884,1,TRUE,高级太阳能头盔
AdvancedSolarPanel:advanced_solar_helmet,4884,27,FALSE,高级太阳能头盔
AdvancedSolarPanel:hybrid_solar_helmet,4885,1,TRUE,混合太阳能头盔
AdvancedSolarPanel:hybrid_solar_helmet,4885,27,FALSE,混合太阳能头盔
AdvancedSolarPanel:ultimate_solar_helmet,4886,1,TRUE,终极太阳能头盔
AdvancedSolarPanel:ultimate_solar_helmet,4886,27,FALSE,终极太阳能头盔
AdvancedSolarPanel:asp_crafting_items,4887,0,FALSE,阳光精华(大)
AdvancedSolarPanel:asp_crafting_items,4887,1,FALSE,阳光合金
AdvancedSolarPanel:asp_crafting_items,4887,2,FALSE,光辉铀锭
AdvancedSolarPanel:asp_crafting_items,4887,3,FALSE,浓缩阳光精华
AdvancedSolarPanel:asp_crafting_items,4887,4,FALSE,浓缩阳光合金
AdvancedSolarPanel:asp_crafting_items,4887,5,FALSE,光辉玻璃板
AdvancedSolarPanel:asp_crafting_items,4887,6,FALSE,铱铁合金
AdvancedSolarPanel:asp_crafting_items,4887,7,FALSE,强化铱铁合金
AdvancedSolarPanel:asp_crafting_items,4887,8,FALSE,光辉强化铱铁合金
AdvancedSolarPanel:asp_crafting_items,4887,9,FALSE,阳光精华(小)
AdvancedSolarPanel:asp_crafting_items,4887,10,FALSE,铱锭
AdvancedSolarPanel:asp_crafting_items,4887,11,FALSE,铀锭
AdvancedSolarPanel:asp_crafting_items,4887,12,FALSE,分子核心
AdvancedSolarPanel:asp_crafting_items,4887,13,FALSE,量子核心
BambooMod:bamboo,189,0,FALSE,竹
BambooMod:bamboosingle,190,0,FALSE,tile.bamboosingle.name
BambooMod:bamboo2,191,0,FALSE,四节竹
BambooMod:blockbambooshoot,192,0,FALSE,竹笋
BambooMod:singleTexDeco,193,0,FALSE,竹块
BambooMod:kitunebi,194,0,FALSE,鬼火
BambooMod:jpChest,195,0,FALSE,日式箱子
BambooMod:dirSquare,196,0,FALSE,榻榻米
BambooMod:dirSquare,196,4,FALSE,茅葺块
BambooMod:dirSquare,196,8,FALSE,日晒榻榻米
BambooMod:dirSquare,196,10,FALSE,日晒无沿榻榻米
BambooMod:dirSquare,196,12,FALSE,无沿榻榻米
BambooMod:halfDirSquare,197,0,FALSE,榻榻米台阶
BambooMod:halfDirSquare,197,4,FALSE,茅葺台阶
BambooMod:halfDirSquare,197,8,FALSE,日晒榻榻米台阶
BambooMod:halfDirSquare,197,10,FALSE,日晒无沿榻榻米台阶
BambooMod:halfDirSquare,197,12,FALSE,无沿榻榻米台阶
BambooMod:andon,198,0,FALSE,青行灯
BambooMod:bambooPanel,199,0,FALSE,竹篱笆
BambooMod:bambooPanel,199,1,FALSE,楣窗
BambooMod:bambooPanel,199,2,FALSE,竹篱笆
BambooMod:bambooPanel,199,3,FALSE,竹篱笆
BambooMod:bambooPanel,199,4,FALSE,门帘(蓝)
BambooMod:bambooPanel,199,5,FALSE,门帘(紫)
BambooMod:bambooPanel,199,6,FALSE,竹帘
BambooMod:sakuraLeaves,200,0,FALSE,樱花
BambooMod:sakuraLeaves,200,1,FALSE,樱花
BambooMod:sakuraLeaves,200,2,FALSE,樱花
BambooMod:sakuraLeaves,200,3,FALSE,樱花
BambooMod:sakuraLeaves,200,4,FALSE,樱花
BambooMod:sakuraLeaves,200,5,FALSE,樱花
BambooMod:sakuraLeaves,200,6,FALSE,樱花
BambooMod:sakuraLeaves,200,7,FALSE,樱花
BambooMod:sakuraLeaves,200,8,FALSE,樱花
BambooMod:sakuraLeaves,200,9,FALSE,樱花
BambooMod:sakuraLeaves,200,10,FALSE,樱花
BambooMod:sakuraLeaves,200,11,FALSE,樱花
BambooMod:sakuraLeaves,200,12,FALSE,樱花
BambooMod:sakuraLeaves,200,13,FALSE,樱花
BambooMod:sakuraLeaves,200,14,FALSE,樱花
BambooMod:sakuraLeaves,200,15,FALSE,樱花
BambooMod:sakuraSapling,201,0,FALSE,樱花树苗
BambooMod:kayabukiRoof,202,0,FALSE,茅葺楼梯
BambooMod:spaWater,203,0,FALSE,温泉水
BambooMod:spaUnit,204,0,FALSE,温泉机
BambooMod:sakuraLog,205,0,FALSE,樱花树原木
BambooMod:delude_width,206,0,FALSE,模仿台阶
BambooMod:delude_height,207,0,FALSE,垂直模仿台阶
BambooMod:delude_stair,208,0,FALSE,模仿楼梯
BambooMod:campfire,209,0,FALSE,围炉
BambooMod:deco,210,0,FALSE,灰浆
BambooMod:deco,210,1,FALSE,菱纹墙
BambooMod:deco,210,2,FALSE,橡木方格花纹块
BambooMod:deco,210,3,FALSE,云杉方格花纹块
BambooMod:deco,210,4,FALSE,白桦方格花纹块
BambooMod:deco,210,5,FALSE,瓦块
BambooMod:halfDeco,211,0,FALSE,灰浆台阶
BambooMod:halfDeco,211,1,FALSE,菱纹墙台阶
BambooMod:halfDeco,211,2,FALSE,橡木方格花纹台阶
BambooMod:halfDeco,211,3,FALSE,云杉方格花纹台阶
BambooMod:halfDeco,211,4,FALSE,白桦方格花纹台阶
BambooMod:halfDeco,211,5,FALSE,瓦台阶
BambooMod:twoDirDeco,212,0,FALSE,百叶窗板
BambooMod:twoDirDeco,212,2,FALSE,樱木木板
BambooMod:twoDirDeco,212,4,FALSE,稻草块
BambooMod:halfTwoDirDeco,213,0,FALSE,百叶窗板台阶
BambooMod:halfTwoDirDeco,213,2,FALSE,樱木台阶
BambooMod:halfTwoDirDeco,213,4,FALSE,稻草台阶
BambooMod:kawara_stair,214,0,FALSE,瓦楼梯
BambooMod:wara_stair,215,0,FALSE,稻草楼梯
BambooMod:decoCarpet,216,0,FALSE,榻榻米席
BambooMod:decoCarpet,216,2,FALSE,茅葺席
BambooMod:decoCarpet,216,4,FALSE,日晒榻榻米席
BambooMod:decoCarpet,216,6,FALSE,日晒无沿榻榻米席
BambooMod:decoCarpet,216,8,FALSE,无沿榻榻米席
BambooMod:thickSakuraPillar,217,0,FALSE,粗樱木支柱
BambooMod:thinSakuraPillar,218,0,FALSE,细樱木支柱
BambooMod:thickOrcPillar,219,0,FALSE,粗橡木支柱
BambooMod:thinOrcPillar,220,0,FALSE,细橡木支柱
BambooMod:thickSprucePillar,221,0,FALSE,粗云杉支柱
BambooMod:thinSprucePillar,222,0,FALSE,细云杉支柱
BambooMod:thickBirchPillar,223,0,FALSE,粗白桦支柱
BambooMod:thinBirchPillar,224,0,FALSE,细白桦支柱
BambooMod:delude_plate,225,0,FALSE,模仿压力板
BambooMod:ricePlant,226,0,FALSE,水稻植株
BambooMod:bambooMillStone,227,0,FALSE,磨石
BambooMod:bambooMoss,228,0,FALSE,苔藓块
BambooMod:bambooMultiPot,229,0,FALSE,小花盆
BambooMod:blobkbroom,230,0,FALSE,帚痕(直线)
BambooMod:blobkbroom,230,1,FALSE,帚痕(曲线)
BambooMod:bamboohuton,231,0,FALSE,tile.bamboohuton.name
BambooMod:bamboomultiblock,232,2,FALSE,缩小方块2x
BambooMod:bamboomultiblock,232,3,FALSE,缩小方块3x
BambooMod:bamboomultiblock,232,4,FALSE,缩小方块4x
BambooMod:bamboomultiblock,232,5,FALSE,缩小方块5x
BambooMod:alphamultiblock,233,2,FALSE,缩小方块(彩色玻璃用)2x
BambooMod:alphamultiblock,233,3,FALSE,缩小方块(彩色玻璃用)3x
BambooMod:alphamultiblock,233,4,FALSE,缩小方块(彩色玻璃用)4x
BambooMod:alphamultiblock,233,5,FALSE,缩小方块(彩色玻璃用)5x
BambooMod:sakuracarpet,234,0,FALSE,樱花落叶
BambooMod:sakuracarpet,234,1,FALSE,樱花落叶
BambooMod:sakuracarpet,234,2,FALSE,樱花落叶
BambooMod:decoPlaster,235,0,FALSE,装饰用灰浆
BambooMod:decoCurvePlaster,236,0,FALSE,装饰用灰浆
BambooMod:decoDCurvePlaster,237,0,FALSE,DecoPlaster(D)
BambooMod:seaweed,238,0,FALSE,海藻植株
BambooMod:beanPlant,239,0,FALSE,豆子植株
BambooMod:tomatoPlant,240,0,FALSE,番茄植株
BambooMod:villagerBlock,241,0,FALSE,村民方块
BambooMod:crossLamp,242,0,FALSE,篝火
BambooMod:crossLamp,242,1,FALSE,烛台
BambooMod:bambooLiangThick,243,0,FALSE,粗樱木梁
BambooMod:bambooLiangVLogThick,244,0,FALSE,粗橡木梁
BambooMod:bambooLiangVLogThick,244,1,FALSE,粗云杉木梁
BambooMod:bambooLiangVLogThick,244,2,FALSE,粗桦木梁
BambooMod:bambooLiangVLogThick,244,3,FALSE,粗从林木梁
BambooMod:bambooLiangVLog2Thick,245,0,FALSE,粗金合欢木梁
BambooMod:bambooLiangVLog2Thick,245,1,FALSE,粗深色橡木梁
BambooMod:bambooLiangVWoodThick,246,0,FALSE,粗橡木板梁
BambooMod:bambooLiangVWoodThick,246,1,FALSE,粗云杉木板梁
BambooMod:bambooLiangVWoodThick,246,2,FALSE,粗桦木板梁
BambooMod:bambooLiangVWoodThick,246,3,FALSE,粗丛林木板梁
BambooMod:bambooLiangVWoodThick,246,4,FALSE,粗金合欢木板梁
BambooMod:bambooLiangVWoodThick,246,5,FALSE,粗深色橡木板梁
BambooMod:bambooLiangThin,247,0,FALSE,细樱木梁
BambooMod:bambooLiangVLogThin,248,0,FALSE,细橡木梁
BambooMod:bambooLiangVLogThin,248,1,FALSE,细云杉木梁
BambooMod:bambooLiangVLogThin,248,2,FALSE,细桦木梁
BambooMod:bambooLiangVLogThin,248,3,FALSE,细从林木梁
BambooMod:bambooLiangVLog2Thin,249,0,FALSE,细金合欢木梁
BambooMod:bambooLiangVLog2Thin,249,1,FALSE,细深色橡木梁
BambooMod:bambooLiangVWoodThin,250,0,FALSE,细橡木板梁
BambooMod:bambooLiangVWoodThin,250,1,FALSE,细云杉木板
BambooMod:bambooLiangVWoodThin,250,2,FALSE,细桦木板梁
BambooMod:bambooLiangVWoodThin,250,3,FALSE,细丛林木板梁
BambooMod:bambooLiangVWoodThin,250,4,FALSE,细金合欢木板梁
BambooMod:bambooLiangVWoodThin,250,5,FALSE,细深色橡木板梁
BambooMod:maneki,251,0,FALSE,招财猫
BambooMod:bamboobasket,4130,0,FALSE,竹碗
BambooMod:firecracker,4131,0,FALSE,小型爆竹
BambooMod:firecracker,4131,1,FALSE,中型爆竹
BambooMod:firecracker,4131,2,FALSE,大型爆竹
BambooMod:bambooFood,4132,0,FALSE,熟米饭
BambooMod:bambooFood,4132,1,FALSE,牛肉饭
BambooMod:bambooFood,4132,2,FALSE,猪肉饭
BambooMod:bambooFood,4132,3,FALSE,蘑菇饭
BambooMod:bambooFood,4132,4,FALSE,猪肉串
BambooMod:bambooFood,4132,5,FALSE,牛肉串
BambooMod:bambooFood,4132,6,FALSE,竹笋饭
BambooMod:bambooFood,4132,7,FALSE,生鸡蛋饭
BambooMod:bambooFood,4132,8,FALSE,亲子饭
BambooMod:bambooFood,4132,9,FALSE,金枪鱼寿司饭
BambooMod:bambooFood,4132,10,FALSE,鸡肉串
BambooMod:bambooFood,4132,11,FALSE,梅子饭团
BambooMod:bambooFood,4132,12,FALSE,鲑鱼饭团
BambooMod:bambooFood,4132,13,FALSE,蛋黄金枪鱼饭团
BambooMod:bambooFood,4132,14,FALSE,蘑菇饭团
BambooMod:bambooFood,4132,15,FALSE,竹笋饭团
BambooMod:bambooFood,4132,16,FALSE,紫菜饭团
BambooMod:bambooFood,4132,17,FALSE,豆沙团子
BambooMod:bambooFood,4132,18,FALSE,豆粉团子
BambooMod:bambooFood,4132,19,FALSE,御手洗团子
BambooMod:bambooFood,4132,20,FALSE,三色团子
BambooMod:bambooFood,4132,21,FALSE,豆打团子
BambooMod:bambooFood,4132,22,FALSE,麻糬
BambooMod:bambooFood,4132,23,FALSE,烤麻糬
BambooMod:bambooFood,4132,24,FALSE,豆沙牡丹饼
BambooMod:bambooFood,4132,25,FALSE,豆粉牡丹饼
BambooMod:bambooFood,4132,26,FALSE,豆打牡丹饼
BambooMod:bambooFood,4132,27,FALSE,纳豆
BambooMod:bambooFood,4132,28,FALSE,纳豆饭
BambooMod:bambooFood,4132,29,FALSE,生鸡蛋纳豆饭
BambooMod:bambooFood,4132,30,FALSE,樱饼
BambooMod:bambooFood,4132,31,FALSE,生鸡蛋牛肉饭
BambooMod:bambooFood,4132,32,FALSE,炸猪排饭
BambooMod:bambooFood,4132,33,FALSE,赤豆饭
BambooMod:bambooFood,4132,34,FALSE,赤豆饭团
BambooMod:bambooFood,4132,35,FALSE,豆腐
BambooMod:bambooFood,4132,36,FALSE,扬出豆腐
BambooMod:bambooFood,4132,37,FALSE,面条
BambooMod:bambooFood,4132,38,FALSE,乌冬面
BambooMod:bambooFood,4132,39,FALSE,荞麦面
BambooMod:bambooFood,4132,40,FALSE,拉面
BambooMod:bambooFood,4132,41,FALSE,披萨
BambooMod:bambooFood,4132,42,FALSE,海鲜亲子饭
BambooMod:bamboospear,4133,0,FALSE,竹枪
BambooMod:bamboospear,4133,1,FALSE,爆炸竹枪
BambooMod:slideDoor,4134,0,FALSE,隔扇
BambooMod:slideDoor,4134,1,FALSE,拉门
BambooMod:slideDoor,4134,2,FALSE,玻璃拉门
BambooMod:slideDoor,4134,3,FALSE,格子玻璃拉门
BambooMod:slideDoor,4134,4,FALSE,眺雪拉门
BambooMod:slideDoor,4134,5,FALSE,雨窗
BambooMod:kakeziku,4135,0,FALSE,挂轴
BambooMod:huton,4136,0,FALSE,被褥
BambooMod:boiledEgg,4137,0,FALSE,煮鸡蛋
BambooMod:shavedice,4138,0,FALSE,刨冰
BambooMod:shavedice,4138,1,FALSE,西瓜刨冰
BambooMod:shavedice,4138,2,FALSE,巧克力刨冰
BambooMod:shavedice,4138,3,FALSE,南瓜刨冰
BambooMod:shavedice,4138,4,FALSE,仙人掌刨冰
BambooMod:shavedice,4138,5,FALSE,墨汁刨冰
BambooMod:shavedice,4138,6,FALSE,苹果刨冰
BambooMod:shavedice,4138,7,FALSE,蓝色夏威夷刨冰
BambooMod:shavedice,4138,8,FALSE,抹茶刨冰
BambooMod:shavedice,4138,9,FALSE,炼乳刨冰
BambooMod:shavedice,4138,10,FALSE,炼乳西瓜刨冰
BambooMod:shavedice,4138,11,FALSE,炼乳巧克力刨冰
BambooMod:shavedice,4138,12,FALSE,炼乳南瓜刨冰
BambooMod:shavedice,4138,13,FALSE,炼乳仙人掌刨冰
BambooMod:shavedice,4138,14,FALSE,炼乳墨汁刨冰
BambooMod:shavedice,4138,15,FALSE,炼乳苹果刨冰
BambooMod:shavedice,4138,16,FALSE,炼乳蓝色夏威夷刨冰
BambooMod:shavedice,4138,17,FALSE,炼乳抹茶刨冰
BambooMod:windchime,4139,0,FALSE,风铃
BambooMod:itemsack,4140,0,FALSE,物品袋
BambooMod:snowball,4141,0,FALSE,石雪球
BambooMod:snowball,4141,1,FALSE,冰雪球
BambooMod:snowball,4141,2,FALSE,铁雪球
BambooMod:snowball,4141,3,FALSE,金雪球
BambooMod:snowball,4141,4,FALSE,钻石雪球
BambooMod:snowball,4141,5,FALSE,强化雪球
BambooMod:snowball,4141,6,FALSE,传送雪球
BambooMod:snowball,4141,7,FALSE,混乱雪球
BambooMod:snowball,4141,8,FALSE,毒雪球
BambooMod:snowball,4141,9,FALSE,治疗雪球
BambooMod:fan,4142,0,FALSE,纸扇
BambooMod:katana,4143,0,FALSE,日本刀
BambooMod:bamboobow,4144,0,FALSE,竹弓
BambooMod:tudura,4145,0,FALSE,竹篓
BambooMod:windmill,4146,0,FALSE,风车
BambooMod:windmill,4146,1,FALSE,布制风车
BambooMod:waterwheel,4147,0,FALSE,水车
BambooMod:itembamboo,4148,0,FALSE,竹子
BambooMod:kaginawa,4149,0,FALSE,钩绳
BambooMod:bamboosword,4150,0,FALSE,竹剑
BambooMod:obon,4151,0,FALSE,供盘
BambooMod:magatama,4152,0,FALSE,勾玉(爆炸)
BambooMod:magatama,4152,1,FALSE,勾玉(黑洞)
BambooMod:magatama,4152,2,FALSE,勾玉(静止)
BambooMod:magatama,4152,3,FALSE,勾玉(雷雨)
BambooMod:magatama,4152,4,FALSE,勾玉(掉落保护)
BambooMod:magatama,4152,5,FALSE,勾玉(治疗)
BambooMod:magatama,4152,6,FALSE,勾玉(弹射物保护)
BambooMod:straw,4153,0,FALSE,稻草
BambooMod:seedrice,4154,0,FALSE,水稻种子
BambooMod:rawrice,4155,0,FALSE,生米
BambooMod:zabuton,4156,0,FALSE,坐垫
BambooMod:zabuton,4156,1,FALSE,坐垫
BambooMod:zabuton,4156,2,FALSE,坐垫
BambooMod:zabuton,4156,3,FALSE,坐垫
BambooMod:zabuton,4156,4,FALSE,坐垫
BambooMod:zabuton,4156,5,FALSE,坐垫
BambooMod:zabuton,4156,6,FALSE,坐垫
BambooMod:zabuton,4156,7,FALSE,坐垫
BambooMod:zabuton,4156,8,FALSE,坐垫
BambooMod:zabuton,4156,9,FALSE,坐垫
BambooMod:zabuton,4156,10,FALSE,坐垫
BambooMod:zabuton,4156,11,FALSE,坐垫
BambooMod:zabuton,4156,12,FALSE,坐垫
BambooMod:zabuton,4156,13,FALSE,坐垫
BambooMod:zabuton,4156,14,FALSE,坐垫
BambooMod:zabuton,4156,15,FALSE,坐垫
BambooMod:itemFireflyBottle,4157,0,FALSE,荧光瓶
BambooMod:bambooDustCray,4158,0,FALSE,粘土粉
BambooMod:bamboopickaxe,4159,0,FALSE,??? Level:0
BambooMod:seedseaweed,4160,0,FALSE,海藻苗木
BambooMod:itemseaweed,4161,0,FALSE,海藻
BambooMod:itembean,4162,0,FALSE,豆子
BambooMod:cookingrecipe,4163,0,FALSE,食谱
BambooMod:bambooflour,4164,0,FALSE,小麦粉
BambooMod:bamboodough,4165,0,FALSE,生面团
BambooMod:itemtomato,4166,0,FALSE,番茄
Baubles:Ring,4517,0,FALSE,矿工指环
ChickenChunks:chickenChunkLoader,591,0,FALSE,区块载入器
ChickenChunks:chickenChunkLoader,591,1,FALSE,节点载入器
IC2:blockOreCopper,488,0,FALSE,铜矿石
IC2:blockOreTin,489,0,FALSE,锡矿石
IC2:blockOreUran,490,0,FALSE,铀矿石
IC2:blockOreLead,491,0,FALSE,铅矿石
IC2:blockRubWood,492,0,FALSE,橡胶树原木
IC2:blockRubLeaves,493,0,FALSE,橡胶树树叶
IC2:blockRubSapling,494,0,FALSE,橡胶树树苗
IC2:blockHarz,495,0,FALSE,ic2.blockHarz
IC2:blockRubber,496,0,FALSE,橡胶垫
IC2:blockFenceIron,497,0,FALSE,铁栅栏
IC2:blockAlloy,498,0,FALSE,防爆石
IC2:blockBasalt,499,0,FALSE,玄武岩
IC2:blockAlloyGlass,500,0,FALSE,防爆玻璃
IC2:blockDoorAlloy,501,0,FALSE,tile.blockDoorAlloy.name
IC2:blockReinforcedFoam,502,0,FALSE,强化建筑泡沫
IC2:blockFoam,503,0,FALSE,建筑泡沫
IC2:blockWall,504,0,FALSE,ic2.blockWall
IC2:blockWall,504,1,FALSE,ic2.blockWall
IC2:blockWall,504,2,FALSE,ic2.blockWall
IC2:blockWall,504,3,FALSE,ic2.blockWall
IC2:blockWall,504,4,FALSE,ic2.blockWall
IC2:blockWall,504,5,FALSE,ic2.blockWall
IC2:blockWall,504,6,FALSE,ic2.blockWall
IC2:blockWall,504,7,FALSE,ic2.blockWall
IC2:blockWall,504,8,FALSE,ic2.blockWall
IC2:blockWall,504,9,FALSE,ic2.blockWall
IC2:blockWall,504,10,FALSE,ic2.blockWall
IC2:blockWall,504,11,FALSE,ic2.blockWall
IC2:blockWall,504,12,FALSE,ic2.blockWall
IC2:blockWall,504,13,FALSE,ic2.blockWall
IC2:blockWall,504,14,FALSE,ic2.blockWall
IC2:blockWall,504,15,FALSE,ic2.blockWall
IC2:blockScaffold,505,0,FALSE,脚手架
IC2:blockIronScaffold,506,0,FALSE,铁质脚手架
IC2:blockMetal,507,0,FALSE,铜块
IC2:blockMetal,507,1,FALSE,锡块
IC2:blockMetal,507,2,FALSE,青铜块
IC2:blockMetal,507,3,FALSE,铀块
IC2:blockMetal,507,4,FALSE,铅块
IC2:blockMetal,507,5,FALSE,精炼铁块
IC2:blockCable,508,0,FALSE,ic2.blockCable
IC2:blockKineticGenerator,509,0,FALSE,风力动能发生机
IC2:blockKineticGenerator,509,1,FALSE,蒸汽动能发生机
IC2:blockKineticGenerator,509,2,FALSE,电力动能发生机
IC2:blockKineticGenerator,509,3,FALSE,手动动能发生机
IC2:blockKineticGenerator,509,4,FALSE,水力动能发生机
IC2:blockKineticGenerator,509,5,FALSE,Stirling Kinetic Generator
IC2:blockHeatGenerator,510,0,FALSE,固体加热机
IC2:blockHeatGenerator,510,1,FALSE,流体加热机
IC2:blockHeatGenerator,510,2,FALSE,放射性同位素温差加热机
IC2:blockHeatGenerator,510,3,FALSE,电力加热机
IC2:blockGenerator,511,0,FALSE,火力发电机
IC2:blockGenerator,511,1,FALSE,地热发电机
IC2:blockGenerator,511,2,FALSE,水力发电机
IC2:blockGenerator,511,3,FALSE,太阳能发电机
IC2:blockGenerator,511,4,FALSE,风力发电机
IC2:blockGenerator,511,5,FALSE,核反应堆
IC2:blockGenerator,511,6,FALSE,放射性同位素温差发电机
IC2:blockGenerator,511,7,FALSE,半流质发电机
IC2:blockGenerator,511,8,FALSE,斯特林发电机
IC2:blockGenerator,511,9,FALSE,动能发电机
IC2:blockReactorChamber,512,0,FALSE,核反应仓
IC2:blockReactorFluidPort,513,0,FALSE,反应堆流体接口
IC2:blockReactorAccessHatch,514,0,FALSE,反应堆访问接口
IC2:blockReactorRedstonePort,515,0,FALSE,反应堆红石接口
IC2:blockreactorvessel,516,0,FALSE,反应堆压力容器
IC2:blockElectric,517,3,FALSE,低压变压器
IC2:blockElectric,517,4,FALSE,中压变压器
IC2:blockElectric,517,5,FALSE,高压变压器
IC2:blockElectric,517,6,FALSE,超高压变压器
IC2:blockElectric,517,0,FALSE,储电盒
IC2:blockElectric,517,7,FALSE,CESU
IC2:blockElectric,517,1,FALSE,MFE
IC2:blockElectric,517,2,FALSE,MFSU
IC2:blockElectric,517,0,TRUE,储电盒
IC2:blockElectric,517,7,TRUE,CESU
IC2:blockElectric,517,1,TRUE,MFE
IC2:blockElectric,517,2,TRUE,MFSU
IC2:blockChargepad,518,0,FALSE,充电座
IC2:blockChargepad,518,1,FALSE,CESU充电座
IC2:blockChargepad,518,2,FALSE,MFE充电座
IC2:blockChargepad,518,3,FALSE,MFSU充电座
IC2:blockChargepad,518,0,TRUE,充电座
IC2:blockChargepad,518,1,TRUE,CESU充电座
IC2:blockChargepad,518,2,TRUE,MFE充电座
IC2:blockChargepad,518,3,TRUE,MFSU充电座
IC2:blockMachine,519,0,FALSE,基础机器外壳
IC2:blockMachine,519,1,FALSE,铁炉
IC2:blockMachine,519,2,FALSE,电炉
IC2:blockMachine,519,3,FALSE,打粉机
IC2:blockMachine,519,4,FALSE,提取机
IC2:blockMachine,519,5,FALSE,压缩机
IC2:blockMachine,519,6,FALSE,流体/固体装罐机
IC2:blockMachine,519,7,FALSE,采矿机
IC2:blockMachine,519,8,FALSE,泵
IC2:blockMachine,519,9,FALSE,磁化机
IC2:blockMachine,519,10,FALSE,电解机
IC2:blockMachine,519,11,FALSE,回收机
IC2:blockMachine,519,12,FALSE,高级机器外壳
IC2:blockMachine,519,13,FALSE,感应炉
IC2:blockMachine,519,14,FALSE,UU物质生成机
IC2:blockMachine,519,15,FALSE,地形转换机
IC2:blockMachine2,520,0,FALSE,传送机
IC2:blockMachine2,520,1,FALSE,特斯拉线圈
IC2:blockMachine2,520,2,FALSE,作物监管机
IC2:blockMachine2,520,3,FALSE,热能离心机
IC2:blockMachine2,520,4,FALSE,金属成型机
IC2:blockMachine2,520,5,FALSE,洗矿机
IC2:blockMachine2,520,6,FALSE,模式存储机
IC2:blockMachine2,520,7,FALSE,模式扫描机
IC2:blockMachine2,520,8,FALSE,复制机
